;id, isbn, asin, title, author, binding, publisher, publicationdate, category, newprice, usedprice, usedcount, height, length, width, detailpageurl, image
133,9784396610159,4396610157, 駕篭に乗る人・担ぐ人―自民党裏面史に学ぶ (ノンブック), 早坂 茂三, 単行本, 祥伝社,1988-11, 政治入門, None,1,49,2.2,19,13.2,https://www.amazon.co.jp/%E9%A7%95%E7%AF%AD%E3%81%AB%E4%B9%97%E3%82%8B%E4%BA%BA%E3%83%BB%E6%8B%85%E3%81%90%E4%BA%BA%E2%80%95%E8%87%AA%E6%B0%91%E5%85%9A%E8%A3%8F%E9%9D%A2%E5%8F%B2%E3%81%AB%E5%AD%A6%E3%81%B6-%E3%83%8E%E3%83%B3%E3%83%96%E3%83%83%E3%82%AF-%E6%97%A9%E5%9D%82-%E8%8C%82%E4%B8%89/dp/4396610157?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4396610157,https://images-fe.ssl-images-amazon.com/images/I/51Uqp9JFvqL.jpg
134,9784620310855,4620310859, 秀吉の大いなる疑問, 高野 澄, 単行本, 毎日新聞社,1995-10, ノンフィクション,8904,1,16,1.8,19,13,https://www.amazon.co.jp/%E7%A7%80%E5%90%89%E3%81%AE%E5%A4%A7%E3%81%84%E3%81%AA%E3%82%8B%E7%96%91%E5%95%8F-%E9%AB%98%E9%87%8E-%E6%BE%84/dp/4620310859?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4620310859,https://images-fe.ssl-images-amazon.com/images/I/51nEtUN0YxL.jpg
135,9784062001045,4062001047, 気くばりのすすめ (〔正〕), 鈴木 健二, 単行本, 講談社,1982-09-10, 人生論・教訓, None,1,134,2.4,19.2,13,https://www.amazon.co.jp/%E6%B0%97%E3%81%8F%E3%81%B0%E3%82%8A%E3%81%AE%E3%81%99%E3%81%99%E3%82%81-%E3%80%94%E6%AD%A3%E3%80%95-%E9%88%B4%E6%9C%A8-%E5%81%A5%E4%BA%8C/dp/4062001047?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4062001047,https://images-fe.ssl-images-amazon.com/images/I/51vNj6bYnQL.jpg
136,9784833006378,4833006375, あすは怪物―県議道/谷口一夫の闊歩人生, 谷口一夫, 単行本, 北国新聞社,1988-04, ジャンル別, None,1,6, , , ,https://www.amazon.co.jp/%E3%81%82%E3%81%99%E3%81%AF%E6%80%AA%E7%89%A9%E2%80%95%E7%9C%8C%E8%AD%B0%E9%81%93-%E8%B0%B7%E5%8F%A3%E4%B8%80%E5%A4%AB%E3%81%AE%E9%97%8A%E6%AD%A9%E4%BA%BA%E7%94%9F-%E8%B0%B7%E5%8F%A3%E4%B8%80%E5%A4%AB/dp/4833006375?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4833006375, None
137,9784093941518,4093941513, 早坂茂三の「田中角栄」回想録, 早坂 茂三, 単行本, 小学館,1987-04, 政治入門, None,1,38,2.8,19.2,13.6,https://www.amazon.co.jp/%E6%97%A9%E5%9D%82%E8%8C%82%E4%B8%89%E3%81%AE%E3%80%8C%E7%94%B0%E4%B8%AD%E8%A7%92%E6%A0%84%E3%80%8D%E5%9B%9E%E6%83%B3%E9%8C%B2-%E6%97%A9%E5%9D%82-%E8%8C%82%E4%B8%89/dp/4093941513?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4093941513,https://images-fe.ssl-images-amazon.com/images/I/21E02K3F4YL.jpg
138,9784643546309,4643546301, 権力の中枢が語る自民党の三十年, 読売新聞政治部, ハードカバー, 読売新聞社,1985-11, 政党, None,154,8,2.4,19,13.6,https://www.amazon.co.jp/%E6%A8%A9%E5%8A%9B%E3%81%AE%E4%B8%AD%E6%9E%A2%E3%81%8C%E8%AA%9E%E3%82%8B%E8%87%AA%E6%B0%91%E5%85%9A%E3%81%AE%E4%B8%89%E5%8D%81%E5%B9%B4-%E8%AA%AD%E5%A3%B2%E6%96%B0%E8%81%9E%E6%94%BF%E6%B2%BB%E9%83%A8/dp/4643546301?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4643546301,https://images-fe.ssl-images-amazon.com/images/I/51UxzC0KqcL.jpg
139,9784890367696,4890367691, 不肖ハマコーがゆく―一所懸命に闘い、一所懸命に死ぬ, 浜田 幸一, 単行本, ネスコ,1989-07, 政治入門, None,1,34,1.6,19.8,13.4,https://www.amazon.co.jp/%E4%B8%8D%E8%82%96%E3%83%8F%E3%83%9E%E3%82%B3%E3%83%BC%E3%81%8C%E3%82%86%E3%81%8F%E2%80%95%E4%B8%80%E6%89%80%E6%87%B8%E5%91%BD%E3%81%AB%E9%97%98%E3%81%84%E3%80%81%E4%B8%80%E6%89%80%E6%87%B8%E5%91%BD%E3%81%AB%E6%AD%BB%E3%81%AC-%E6%B5%9C%E7%94%B0-%E5%B9%B8%E4%B8%80/dp/4890367691?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4890367691,https://images-fe.ssl-images-amazon.com/images/I/51KEtK64sqL.jpg
140,9784163501406,4163501401, 政治家は「悪党」に限る, 早坂 茂三, 単行本, 文藝春秋,1995-04, 政治入門, None,1,36,2.4,19.2,14,https://www.amazon.co.jp/%E6%94%BF%E6%B2%BB%E5%AE%B6%E3%81%AF%E3%80%8C%E6%82%AA%E5%85%9A%E3%80%8D%E3%81%AB%E9%99%90%E3%82%8B-%E6%97%A9%E5%9D%82-%E8%8C%82%E4%B8%89/dp/4163501401?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4163501401,https://images-fe.ssl-images-amazon.com/images/I/51Q7RwRl9HL.jpg
141,9784413013918,4413013913, 図太さのすすめ―頭で喋ると損をする (プレイブックス), 鈴木 健二, 新書, 青春出版社,1985-10, 人生論・教訓, None,1,19,1.6,17.4,11,https://www.amazon.co.jp/%E5%9B%B3%E5%A4%AA%E3%81%95%E3%81%AE%E3%81%99%E3%81%99%E3%82%81%E2%80%95%E9%A0%AD%E3%81%A7%E5%96%8B%E3%82%8B%E3%81%A8%E6%90%8D%E3%82%92%E3%81%99%E3%82%8B-%E3%83%97%E3%83%AC%E3%82%A4%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E9%88%B4%E6%9C%A8-%E5%81%A5%E4%BA%8C/dp/4413013913?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4413013913,https://images-fe.ssl-images-amazon.com/images/I/51%2BbkNZI%2BBL.jpg
142,9784087800944,4087800946,オヤジとわたし-頂点をきわめた男の物語 田中角栄との23年, 早坂 茂三, 新書, 集英社,1987-01, 政治入門, None,1,18,1.4,17.8,11.4,https://www.amazon.co.jp/%E3%82%AA%E3%83%A4%E3%82%B8%E3%81%A8%E3%82%8F%E3%81%9F%E3%81%97-%E9%A0%82%E7%82%B9%E3%82%92%E3%81%8D%E3%82%8F%E3%82%81%E3%81%9F%E7%94%B7%E3%81%AE%E7%89%A9%E8%AA%9E-%E7%94%B0%E4%B8%AD%E8%A7%92%E6%A0%84%E3%81%A8%E3%81%AE23%E5%B9%B4-%E6%97%A9%E5%9D%82-%E8%8C%82%E4%B8%89/dp/4087800946?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4087800946,https://images-fe.ssl-images-amazon.com/images/I/313VRMWQWQL.jpg
143, None,B000J7SVKK,悪魔の飽食―「関東軍細菌戦部隊」恐怖の全貌! 長編ドキュメント (1981年) (カッパ・ノベルス), 森村 誠一, 新書, 光文社,1981-11-30, 日本文学, None,1,74,2,17.5,10.9,https://www.amazon.co.jp/%E6%82%AA%E9%AD%94%E3%81%AE%E9%A3%BD%E9%A3%9F%E2%80%95%E3%80%8C%E9%96%A2%E6%9D%B1%E8%BB%8D%E7%B4%B0%E8%8F%8C%E6%88%A6%E9%83%A8%E9%9A%8A%E3%80%8D%E6%81%90%E6%80%96%E3%81%AE%E5%85%A8%E8%B2%8C-%E9%95%B7%E7%B7%A8%E3%83%89%E3%82%AD%E3%83%A5%E3%83%A1%E3%83%B3%E3%83%88-1981%E5%B9%B4-%E3%82%AB%E3%83%83%E3%83%91%E3%83%BB%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9-%E6%A3%AE%E6%9D%91/dp/B000J7SVKK?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J7SVKK,https://images-fe.ssl-images-amazon.com/images/I/51qGHrkHs%2BL.jpg
144,9784334024772,4334024777, 悪魔の飽食 (続) (カッパ・ノベルス―ドキュメントシリーズ), 森村 誠一, 単行本, 光文社,1982-07, 文学・評論, None,1,63,1.6,17.4,10.8,https://www.amazon.co.jp/%E6%82%AA%E9%AD%94%E3%81%AE%E9%A3%BD%E9%A3%9F-%E7%B6%9A-%E3%82%AB%E3%83%83%E3%83%91%E3%83%BB%E3%83%8E%E3%83%99%E3%83%AB%E3%82%B9%E2%80%95%E3%83%89%E3%82%AD%E3%83%A5%E3%83%A1%E3%83%B3%E3%83%88%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E6%A3%AE%E6%9D%91-%E8%AA%A0%E4%B8%80/dp/4334024777?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4334024777,https://images-fe.ssl-images-amazon.com/images/I/51u4VmX0RSL.jpg
145,9784576840413,457684041X, みんなの薬草 あまちゃづる―飲用実例とQ&A (リヨン・ブックス), None, 新書, リヨン社,1984-01, 薬草・漢方, None,1,12,2,17,10.8,https://www.amazon.co.jp/%E3%81%BF%E3%82%93%E3%81%AA%E3%81%AE%E8%96%AC%E8%8D%89-%E3%81%82%E3%81%BE%E3%81%A1%E3%82%83%E3%81%A5%E3%82%8B%E2%80%95%E9%A3%B2%E7%94%A8%E5%AE%9F%E4%BE%8B%E3%81%A8Q-%E3%83%AA%E3%83%A8%E3%83%B3%E3%83%BB%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E7%AB%B9%E6%9C%AC-%E5%B8%B8%E6%9D%BE/dp/457684041X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=457684041X,https://images-fe.ssl-images-amazon.com/images/I/51Lmm9RbCkL.jpg
146,9784576003580,4576003585, あまちゃづる―新しい薬草 かんたんに栽培できる手づくり健康法 (Lyon books), 竹本常松, 新書, リヨン社,1983-07, 薬草・漢方, None,1,16, , , ,https://www.amazon.co.jp/%E3%81%82%E3%81%BE%E3%81%A1%E3%82%83%E3%81%A5%E3%82%8B%E2%80%95%E6%96%B0%E3%81%97%E3%81%84%E8%96%AC%E8%8D%89-%E3%81%8B%E3%82%93%E3%81%9F%E3%82%93%E3%81%AB%E6%A0%BD%E5%9F%B9%E3%81%A7%E3%81%8D%E3%82%8B%E6%89%8B%E3%81%A5%E3%81%8F%E3%82%8A%E5%81%A5%E5%BA%B7%E6%B3%95-Lyon-books-%E7%AB%B9%E6%9C%AC%E5%B8%B8%E6%9D%BE/dp/4576003585?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4576003585, None
147, None,B000J6O3DU,対談・石川県戦後政治史秘話 (1983年), 徳田 与吉郎, －, 北陸中日新聞報道部,1983-06, 歴史, None, None,0, , , ,https://www.amazon.co.jp/%E5%AF%BE%E8%AB%87%E3%83%BB%E7%9F%B3%E5%B7%9D%E7%9C%8C%E6%88%A6%E5%BE%8C%E6%94%BF%E6%B2%BB%E5%8F%B2%E7%A7%98%E8%A9%B1-1983%E5%B9%B4-%E5%BE%B3%E7%94%B0-%E4%B8%8E%E5%90%89%E9%83%8E/dp/B000J6O3DU?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J6O3DU, None
148, None,B000J9UAUM,全農を斬る―建設的発展への提言 (1975年), 吉原 静雄, CD, 日新報道,1975, 農業, None,1,6, , , ,https://www.amazon.co.jp/%E5%85%A8%E8%BE%B2%E3%82%92%E6%96%AC%E3%82%8B%E2%80%95%E5%BB%BA%E8%A8%AD%E7%9A%84%E7%99%BA%E5%B1%95%E3%81%B8%E3%81%AE%E6%8F%90%E8%A8%80-1975%E5%B9%B4-%E5%90%89%E5%8E%9F-%E9%9D%99%E9%9B%84/dp/B000J9UAUM?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J9UAUM,https://images-fe.ssl-images-amazon.com/images/I/51FBSw82zLL.jpg
149, None,B000J4PJXK,超巨大企業農協の挑戦―全業界制圧を目指す農協軍団の作戦計画 (1978年) (Yell books), 麻田 土子夫, －, エール出版社,1978-11, 農業, None,20,3, , , ,https://www.amazon.co.jp/%E8%B6%85%E5%B7%A8%E5%A4%A7%E4%BC%81%E6%A5%AD%E8%BE%B2%E5%8D%94%E3%81%AE%E6%8C%91%E6%88%A6%E2%80%95%E5%85%A8%E6%A5%AD%E7%95%8C%E5%88%B6%E5%9C%A7%E3%82%92%E7%9B%AE%E6%8C%87%E3%81%99%E8%BE%B2%E5%8D%94%E8%BB%8D%E5%9B%A3%E3%81%AE%E4%BD%9C%E6%88%A6%E8%A8%88%E7%94%BB-1978%E5%B9%B4-Yell-books-%E5%9C%9F%E5%AD%90%E5%A4%AB/dp/B000J4PJXK?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J4PJXK, None
150, None,B000J87D76,農協―巨大な挑戦 (1980年), 立花 隆, －, 朝日新聞社,1980-07, 農業, None,1,26,2.6,20,14,https://www.amazon.co.jp/%E8%BE%B2%E5%8D%94%E2%80%95%E5%B7%A8%E5%A4%A7%E3%81%AA%E6%8C%91%E6%88%A6-1980%E5%B9%B4-%E7%AB%8B%E8%8A%B1-%E9%9A%86/dp/B000J87D76?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J87D76,https://images-fe.ssl-images-amazon.com/images/I/51lr72sxMPL.jpg
151, None,B000J71CQA,検証いしかわ県人―加能人国記 (1984年), 北国新聞社, －, 北国新聞社,1984-06, 社会科学, None, None,0, , , ,https://www.amazon.co.jp/%E6%A4%9C%E8%A8%BC%E3%81%84%E3%81%97%E3%81%8B%E3%82%8F%E7%9C%8C%E4%BA%BA%E2%80%95%E5%8A%A0%E8%83%BD%E4%BA%BA%E5%9B%BD%E8%A8%98-1984%E5%B9%B4-%E5%8C%97%E5%9B%BD%E6%96%B0%E8%81%9E%E7%A4%BE/dp/B000J71CQA?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J71CQA, None
152, None,B000J7DP4C,歴史の世界から (1983年) (中公文庫), 司馬 遼太郎, 文庫, 中央公論社,1983-06,26-50回, None,1,11, , , ,https://www.amazon.co.jp/%E6%AD%B4%E5%8F%B2%E3%81%AE%E4%B8%96%E7%95%8C%E3%81%8B%E3%82%89-1983%E5%B9%B4-%E4%B8%AD%E5%85%AC%E6%96%87%E5%BA%AB-%E5%8F%B8%E9%A6%AC-%E9%81%BC%E5%A4%AA%E9%83%8E/dp/B000J7DP4C?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J7DP4C,https://images-fe.ssl-images-amazon.com/images/I/511H8huuqQL.jpg
153,9784072246047,4072246042, 人は必ず死ぬ, 松原 泰道, 単行本, 主婦の友社,1999-02, 死生観, None,17,15,1.8,19.2,13.2,https://www.amazon.co.jp/%E4%BA%BA%E3%81%AF%E5%BF%85%E3%81%9A%E6%AD%BB%E3%81%AC-%E6%9D%BE%E5%8E%9F-%E6%B3%B0%E9%81%93/dp/4072246042?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4072246042,https://images-fe.ssl-images-amazon.com/images/I/41FNWCXH4VL.jpg
154,9784103889014,4103889012, カルテの向こうに, 徳永 進, 単行本, 新潮社,1992-12, 医学, None,1,28,2.2,20,13.8,https://www.amazon.co.jp/%E3%82%AB%E3%83%AB%E3%83%86%E3%81%AE%E5%90%91%E3%81%93%E3%81%86%E3%81%AB-%E5%BE%B3%E6%B0%B8-%E9%80%B2/dp/4103889012?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4103889012,https://images-fe.ssl-images-amazon.com/images/I/51JcAUx1N5L.jpg
155,9784641075825,4641075824, 死を学ぶ―最期の日々を輝いて, 柏木 哲夫, 単行本, 有斐閣,1995-07, 医学・薬学・看護学・歯科学,2592,5,25,2,19,13.6,https://www.amazon.co.jp/%E6%AD%BB%E3%82%92%E5%AD%A6%E3%81%B6%E2%80%95%E6%9C%80%E6%9C%9F%E3%81%AE%E6%97%A5%E3%80%85%E3%82%92%E8%BC%9D%E3%81%84%E3%81%A6-%E6%9F%8F%E6%9C%A8-%E5%93%B2%E5%A4%AB/dp/4641075824?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4641075824,https://images-fe.ssl-images-amazon.com/images/I/51qZGa9dW8L.jpg
156,9784103223115,4103223111, 「死の医学」への日記, 柳田 邦男, 単行本, 新潮社,1996-07, 文学・評論,1944,1,69,3.2,19.2,12.4,https://www.amazon.co.jp/%E3%80%8C%E6%AD%BB%E3%81%AE%E5%8C%BB%E5%AD%A6%E3%80%8D%E3%81%B8%E3%81%AE%E6%97%A5%E8%A8%98-%E6%9F%B3%E7%94%B0-%E9%82%A6%E7%94%B7/dp/4103223111?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4103223111,https://images-fe.ssl-images-amazon.com/images/I/419SZTD706L.jpg
157,9784331502822,4331502821, 配偶者を喪う時―妻たちの晩秋・夫たちの晩秋, 河合 千恵子, ハードカバー, 廣済堂出版,1990-01-01, 心理学入門, None,255,17,2.2,19.4,13.6,https://www.amazon.co.jp/%E9%85%8D%E5%81%B6%E8%80%85%E3%82%92%E5%96%AA%E3%81%86%E6%99%82%E2%80%95%E5%A6%BB%E3%81%9F%E3%81%A1%E3%81%AE%E6%99%A9%E7%A7%8B%E3%83%BB%E5%A4%AB%E3%81%9F%E3%81%A1%E3%81%AE%E6%99%A9%E7%A7%8B-%E6%B2%B3%E5%90%88-%E5%8D%83%E6%81%B5%E5%AD%90/dp/4331502821?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4331502821,https://images-fe.ssl-images-amazon.com/images/I/41ZVzZVRpyL.jpg
158,9784759304312,4759304312,僕のホスピス1200日―自分らしく生きるということ, 山崎 章郎, 単行本, 海竜社,1995-07, 医学・薬学・看護学・歯科学, None,1,32,2.6,19,13,https://www.amazon.co.jp/%E5%83%95%E3%81%AE%E3%83%9B%E3%82%B9%E3%83%94%E3%82%B91200%E6%97%A5%E2%80%95%E8%87%AA%E5%88%86%E3%82%89%E3%81%97%E3%81%8F%E7%94%9F%E3%81%8D%E3%82%8B%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8-%E5%B1%B1%E5%B4%8E-%E7%AB%A0%E9%83%8E/dp/4759304312?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4759304312,https://images-fe.ssl-images-amazon.com/images/I/41R7688XR8L.jpg
159,9784079368360,4079368364, 病院で死ぬということ, 山崎 章郎, ハードカバー, 主婦の友社,1990-10, 文学・評論,1363,1,157,2.2,19,13.2,https://www.amazon.co.jp/%E7%97%85%E9%99%A2%E3%81%A7%E6%AD%BB%E3%81%AC%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8-%E5%B1%B1%E5%B4%8E-%E7%AB%A0%E9%83%8E/dp/4079368364?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4079368364,https://images-fe.ssl-images-amazon.com/images/I/11RAGJHQE0L.jpg
160,9784079396394,4079396392, 続 病院で死ぬということ―そして今、僕はホスピスに, 山崎 章郎, 単行本, 主婦の友社,1993-07, 文学・評論,2000,1,81,1.8,19.4,13.6,https://www.amazon.co.jp/%E7%B6%9A-%E7%97%85%E9%99%A2%E3%81%A7%E6%AD%BB%E3%81%AC%E3%81%A8%E3%81%84%E3%81%86%E3%81%93%E3%81%A8%E2%80%95%E3%81%9D%E3%81%97%E3%81%A6%E4%BB%8A%E3%80%81%E5%83%95%E3%81%AF%E3%83%9B%E3%82%B9%E3%83%94%E3%82%B9%E3%81%AB-%E5%B1%B1%E5%B4%8E-%E7%AB%A0%E9%83%8E/dp/4079396392?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4079396392,https://images-fe.ssl-images-amazon.com/images/I/21CQQQ8YFVL.jpg
161,9784344002234,4344002237, 運命の足音, 五木 寛之, 単行本, 幻冬舎,2002-08-09, 近現代の作品,1543,1,179,2.4,19,13.2,https://www.amazon.co.jp/%E9%81%8B%E5%91%BD%E3%81%AE%E8%B6%B3%E9%9F%B3-%E4%BA%94%E6%9C%A8-%E5%AF%9B%E4%B9%8B/dp/4344002237?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4344002237,https://images-fe.ssl-images-amazon.com/images/I/511ZS3ZZ77L.jpg
162,9784838711284,483871128X, 告知―外科医自ら実践した妻へのガン告知と末期医療, 熊沢 健一, 単行本, マガジンハウス,1999-02-01, 文学・評論, None,1,48,2.4,19,13.8,https://www.amazon.co.jp/%E5%91%8A%E7%9F%A5%E2%80%95%E5%A4%96%E7%A7%91%E5%8C%BB%E8%87%AA%E3%82%89%E5%AE%9F%E8%B7%B5%E3%81%97%E3%81%9F%E5%A6%BB%E3%81%B8%E3%81%AE%E3%82%AC%E3%83%B3%E5%91%8A%E7%9F%A5%E3%81%A8%E6%9C%AB%E6%9C%9F%E5%8C%BB%E7%99%82-%E7%86%8A%E6%B2%A2-%E5%81%A5%E4%B8%80/dp/483871128X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=483871128X,https://images-fe.ssl-images-amazon.com/images/I/414QD0NPVGL.jpg
163,9784794204776,4794204779, 清貧の思想, 中野 孝次, 単行本, 草思社,1992-09, 文学・評論,1572,1,245,2.4,20,14,https://www.amazon.co.jp/%E6%B8%85%E8%B2%A7%E3%81%AE%E6%80%9D%E6%83%B3-%E4%B8%AD%E9%87%8E-%E5%AD%9D%E6%AC%A1/dp/4794204779?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4794204779,https://images-fe.ssl-images-amazon.com/images/I/51tcO0E2srL.jpg
164,9784569541228,4569541224, 幸せは我が庭にあり―つらくなったら足元を見よ, 松野 宗純, 単行本, PHP研究所,1993-10, 仏教入門, None,1,26, , , ,https://www.amazon.co.jp/%E5%B9%B8%E3%81%9B%E3%81%AF%E6%88%91%E3%81%8C%E5%BA%AD%E3%81%AB%E3%81%82%E3%82%8A%E2%80%95%E3%81%A4%E3%82%89%E3%81%8F%E3%81%AA%E3%81%A3%E3%81%9F%E3%82%89%E8%B6%B3%E5%85%83%E3%82%92%E8%A6%8B%E3%82%88-%E6%9D%BE%E9%87%8E-%E5%AE%97%E7%B4%94/dp/4569541224?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4569541224,https://images-fe.ssl-images-amazon.com/images/I/51V8d%2BpvJPL.jpg
165,9784900057098,4900057096, 雲水良寛, 大坪 草二郎, 単行本, 葦真文社,1984-01, 文学・評論, None,200,3,2,19.6,13.4,https://www.amazon.co.jp/%E9%9B%B2%E6%B0%B4%E8%89%AF%E5%AF%9B-%E5%A4%A7%E5%9D%AA-%E8%8D%89%E4%BA%8C%E9%83%8E/dp/4900057096?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4900057096, None
166,9784120012853,4120012859, 良寛, 水上 勉, 単行本, 中央公論社,1984-04-18,26-50回, None,1,48,2.4,19.2,12.8,https://www.amazon.co.jp/%E8%89%AF%E5%AF%9B-%E6%B0%B4%E4%B8%8A-%E5%8B%89/dp/4120012859?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4120012859,https://images-fe.ssl-images-amazon.com/images/I/51j0v-s%2BP6L.jpg
167,9784120017278,4120017273, 寂聴 般若心経―生きるとは, 瀬戸内 寂聴, 単行本, 中央公論社,1988-10-07, 仏教入門,1404,1,131,2.8,19.2,14,https://www.amazon.co.jp/%E5%AF%82%E8%81%B4-%E8%88%AC%E8%8B%A5%E5%BF%83%E7%B5%8C%E2%80%95%E7%94%9F%E3%81%8D%E3%82%8B%E3%81%A8%E3%81%AF-%E7%80%AC%E6%88%B8%E5%86%85/dp/4120017273?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4120017273,https://images-fe.ssl-images-amazon.com/images/I/41SiGh5RrQL.jpg
168,9784062038843,4062038846, 放浪の俳人 山頭火, 村上 護, 単行本, 講談社,1988-08, 文学・評論, None,1,24,2.8,19,13.4,https://www.amazon.co.jp/%E6%94%BE%E6%B5%AA%E3%81%AE%E4%BF%B3%E4%BA%BA-%E5%B1%B1%E9%A0%AD%E7%81%AB-%E6%9D%91%E4%B8%8A-%E8%AD%B7/dp/4062038846?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4062038846,https://images-fe.ssl-images-amazon.com/images/I/51V675ZGeZL.jpg
